,Language,a,b,c,d,prompts
112,HE,כִּסֵא,כָּרִית,טוֹרסוֹ,"['חזה', 'כָּתֵף', 'סַרעֶפֶת', 'מִפשָׂעָה', 'דִלטא', 'דִיאָפרַגמָה', 'לטיסימוס', 'מֵאָחוֹר', 'שרירי_העכוז', 'לב', 'קיבה', 'טרס', 'בית_החזה', 'עַכּוּז', 'עצם_החזה', 'קוקו_עגול', 'סֵיפָן', 'יָרֵך', 'ישבן', 'שריר_המסור', 'של_חזה', 'נוקשה', 'טַבּוּר', 'כֶּרֶס', 'מדיאסטינום', 'תַחַת', 'גב', 'בֶּטֶן', 'אומפלוס', 'אקרומיון', 'אֲחוֹרַיִם', 'מעי_אחורי', 'כיס_המרה', 'אוּכָּף', 'לֶחִי', 'מוֹתֶן', 'מְעִי', 'חור_הטבור', 'פקטוס', 'מָתנַיִם', 'בִּטנִי', 'חלק_אחורי', 'דורסום', 'אֲחוֹרִי', 'גחון', 'קָטָן', 'טָבּוּרִית', 'בית_השחי', 'קו_המתניים', 'סטרנום', 'עצם_השכם', 'מנובריום', 'החלק_האמצעי', 'ירך', 'שד', 'חלק_סחוסי', 'חוליות_החזה', 'דופן_הבטן', 'חלל_הבטן', 'עורק_עצם_השכמה', 'עורק_העכוז', 'עורק_בית_השחי', 'פוסה_אקסילרית', 'עורקי_הקוליקה', 'ארטיקולטיו_הומרי', 'מפרק_כתף', 'צמיג_רזרבי', 'העורק_של_הכתף', 'שרירי_סראטוס', 'שריר_גלוטאוס', 'שומן_מעל_המתניים', 'שריר_הגב_הרחיב', 'שרירי_חזה', 'שרירי_הבטן', 'עורק_הומרלי_סירקומפלקס', 'אב_העורקים_הבטני', 'היפוכונדריום', 'אזור_של_קהות_לב', 'חלל_גלנואידי', 'אבי_העורקים_החזי', 'עורק_עצם_השכמה_הכותר', 'תהליך_אקרומיאלי', 'עצם_הכתף', 'קצה_הזנב', 'שריר_גלוטאלי', 'שִׁכְמָה', 'מסובבי_הכתף', 'קורפוס_עצם_החזה', 'החוליה_הגבית', 'שריר_טרס', 'חלל_בית_החזה', 'חלל_בית_השחי', 'חלל_החזה', 'שריר_דלתא', 'עורק_גלוטאלי', 'וריד_בית_החזה', 'פוסה_גלנואיד', 'עורק_המעי_הגס', 'חוליה_מותנית']"," ל ""טוֹרסוֹ"" כ ""כָּרִית"" ל ""כִּסֵא"""
113,HE,דִירָה,חֶדֶר,קוּמקוּם,"['זַרבּוּבִית', 'ידית', 'כַּפתוֹר', 'מִכסֶה', 'גוּף', 'בֶּטֶן', 'בסיס', 'מַסְנֵן', 'מסנן_תה']"," ל ""קוּמקוּם"" כ ""חֶדֶר"" ל ""דִירָה"""
114,HE,כִּסֵא,מושב,מכונית,"['מנוע', 'משענת_יד', 'משענת_ראש', 'סוֹרָג', 'צִיר', 'צִנּוֹר_פְּלִיטָה', 'השעיה', 'מכסה_מנוע', 'צופר', 'בֶּנזִין', 'פין_ההגה', 'תא_מטען', 'לוח_רצפה', 'בַּר', 'גַז', 'בַּלָם', 'דלת', 'מְיַצֵב', 'מושב', 'חַלוֹן', 'פְּלִיטָה', 'אחור', 'מטען', 'פֵּדָל', 'כיסוי', 'חַגורת_בטיחות', 'גָבוֹהַ', 'כנף', 'סְנַפִּיר', 'משתיק_קול', 'אֶקְדָח', 'תָא', 'חלק_אחורי', 'רַדִיאָטוֹר', 'אבזר', 'גג_שמש', 'גג', 'אורות', 'כְּפָפָה', 'תיק', 'כרית', 'משען_גב', 'מֵאִיץ', 'פָּגוֹשׁ', 'שְׁלִישִׁי', 'מַצעֶרֶת', 'מִצנֶפֶת', 'אוויר', 'מערכת_הילוכים', 'עמם_פליטה', 'מַרְאָה', 'שוק', 'רַוורס', 'מוט_נגד_נדנוד', 'סנפיר_הזנב', 'דוושת_האצה', 'מושב_רכב', 'צופר_לרכב', 'נגד_נדנוד', 'מנוע_רכב', 'מנוע_דלק', 'דלת_מכונית', 'בולם_זעזועים', 'תא_מזוודות', 'תא_כפפות', 'מגן_פגוש', 'מערכת_פליטה', 'הילוך_ראשון', 'הילוך_גבוה', 'חלון_אחורי', 'הילוך_שלישי', 'כרית_אוויר', 'מנעול_דלת', 'מנוע_בנזין', 'תא_מטען_של_רכב', 'אביזר_אוטומטי', 'סעפת_כניסה', 'כפתור_צופר', 'קרש_ריצה', 'מוט_ייצוב', 'צופר_מנוע', 'סעפת_פליטה', 'צינור_פליטה', 'סורג_רדיאטור', 'הילוך_נמוך', 'מפרק_גמיש', 'קישוט_מכסה_מנוע', 'שסתום_פליטה', 'מראה_לרכב', 'דוושת_גז', 'חגורת_בטיחות', 'הילוך_אחורי', 'חלון_לרכב', 'מערכת_מתלים']"," ל ""מכונית"" כ ""מושב"" ל ""כִּסֵא"""
115,HE,כְּנֵסִיָה,קפלה,טִירָה,"['מִגדָל', 'צָרִיחַ', 'שַׁעַר', 'צִינוֹק', 'תעלת_מגן', 'שמירה', 'אולם_גדול']"," ל ""טִירָה"" כ ""קפלה"" ל ""כְּנֵסִיָה"""
116,HE,רָדִיוֹ,מַקְלֵט,חוּלצָה,"['כפתור', 'צוארון', 'חזית_חולצה', 'שרוול', 'כִּיס', 'זנב_חולצה', 'שרוול_חולצה', 'חזית_החולצה', 'כפתור_חולצה']"," ל ""חוּלצָה"" כ ""מַקְלֵט"" ל ""רָדִיוֹ"""
117,HE,פְּסַנְתֵר,דוושת_עמעום,טִירָה,"['מִגדָל', 'צָרִיחַ', 'שַׁעַר', 'צִינוֹק', 'תעלת_מגן', 'שמירה', 'אולם_גדול']"," ל ""טִירָה"" כ ""דוושת_עמעום"" ל ""פְּסַנְתֵר"""
118,HE,רָדִיוֹ,גַלַאִי,שמלה,"['שרוול', 'שקופית', 'פלסטרון', 'רוכסן', 'סגר', 'קו_מכפלת', 'מָחוֹך', 'מחשוף', 'קו_המתניים', 'חֲגוֹרָה', 'מהדק_שקופיות', 'אטב_רוכסן']"," ל ""שמלה"" כ ""גַלַאִי"" ל ""רָדִיוֹ"""
119,HE,פַּאִי,קרום,חוּלצָה,"['כפתור', 'צוארון', 'חזית_חולצה', 'שרוול', 'כִּיס', 'זנב_חולצה', 'שרוול_חולצה', 'חזית_החולצה', 'כפתור_חולצה']"," ל ""חוּלצָה"" כ ""קרום"" ל ""פַּאִי"""
120,AL,ditë,nanosekonda,apartament,"['dhomë_gjumi', 'dhomë', 'banjë,_tualet', 'kuzhinë', 'aneks_kuzhine', 'dhomë_ndenje', 'qilar,_dollap_ushqimesh', 'kabinë_dushi']","""ditë"" është për ""nanosekonda"" ashtu si ""apartament"" për "
121,AL,telefon,marrës,makinë,"['motorr', 'mbështetëse_krahu', 'mbështetëse_koke', 'grilë', 'menteshë', 'tub_shkarkimi', 'pezullim', 'kofano', 'bori', 'sirenë', 'benzinë', 'gjilpërë,_kunj', 'portbagazh', 'tapet_makine', 'shufër,_shirit', 'gaz', 'derë', 'stabilizues', 'vend,_sedile', 'dritare', 'marmitë', 'mbrapa', 'bagazh', 'pedale', 'rrip_sigurimi', 'kapak,_mbulesë', 'silenciator', 'ndarës,_dhomëz', 'radiator', 'aksesor', 'dritare_e_sipërme', 'çati', 'dritat', 'parakolp', 'dorezë', 'mbështetëse', 'përshpejtues', 'parafango', 'valvul', 'mbulesë,_kapot', 'ajër', 'marsh', 'pasqyrë', 'mbrapsh', 'pedale_gazi', 'sedile_makine', 'bori_makine', 'anti_lëkundje', 'motor_makine', 'motor_me_benzinë', 'derë_makine', 'amortizues', 'ndarëse_bagazhi', 'kroskot', 'mbrojtës_parakolpi', 'sistem_shkarkimi', 'marshi_i_parë', 'marsh_i_lartë', 'dritare_e_pasme', 'marsh_i_tretë', 'airbeg', 'çelës_dere', 'bagazh_makine', 'aksesor_makine', 'butoni_i_borisë', 'shkallë', 'shirit_stabilizues', 'kolektor_shkarkimi', 'grilë_radiatori,_skarë_radiatori', 'marsh_i_ulët', 'nyje_fleksibël,_bashkues_fleksibël', 'mbajtëse_koke', 'simbol_i_markës', 'valvul_shkarkimi', 'pasqyrë_makine', 'pedali_i_gazit', 'marsh_i_pasëm', 'dritare_makine', 'sistem_pezullimi']","""telefon"" është për ""marrës"" ashtu si ""makinë"" për "
122,AL,film,"e_shtënë,_fotografi",makinë,"['motorr', 'mbështetëse_krahu', 'mbështetëse_koke', 'grilë', 'menteshë', 'tub_shkarkimi', 'pezullim', 'kofano', 'bori', 'sirenë', 'benzinë', 'gjilpërë,_kunj', 'portbagazh', 'tapet_makine', 'shufër,_shirit', 'gaz', 'derë', 'stabilizues', 'vend,_sedile', 'dritare', 'marmitë', 'mbrapa', 'bagazh', 'pedale', 'rrip_sigurimi', 'kapak,_mbulesë', 'silenciator', 'ndarës,_dhomëz', 'radiator', 'aksesor', 'dritare_e_sipërme', 'çati', 'dritat', 'parakolp', 'dorezë', 'mbështetëse', 'përshpejtues', 'parafango', 'valvul', 'mbulesë,_kapot', 'ajër', 'marsh', 'pasqyrë', 'mbrapsh', 'pedale_gazi', 'sedile_makine', 'bori_makine', 'anti_lëkundje', 'motor_makine', 'motor_me_benzinë', 'derë_makine', 'amortizues', 'ndarëse_bagazhi', 'kroskot', 'mbrojtës_parakolpi', 'sistem_shkarkimi', 'marshi_i_parë', 'marsh_i_lartë', 'dritare_e_pasme', 'marsh_i_tretë', 'airbeg', 'çelës_dere', 'bagazh_makine', 'aksesor_makine', 'butoni_i_borisë', 'shkallë', 'shirit_stabilizues', 'kolektor_shkarkimi', 'grilë_radiatori,_skarë_radiatori', 'marsh_i_ulët', 'nyje_fleksibël,_bashkues_fleksibël', 'mbajtëse_koke', 'simbol_i_markës', 'valvul_shkarkimi', 'pasqyrë_makine', 'pedali_i_gazit', 'marsh_i_pasëm', 'dritare_makine', 'sistem_pezullimi']","""film"" është për ""e_shtënë,_fotografi"" ashtu si ""makinë"" për "
123,AL,"port,_liman",ankorim,makinë,"['motorr', 'mbështetëse_krahu', 'mbështetëse_koke', 'grilë', 'menteshë', 'tub_shkarkimi', 'pezullim', 'kofano', 'bori', 'sirenë', 'benzinë', 'gjilpërë,_kunj', 'portbagazh', 'tapet_makine', 'shufër,_shirit', 'gaz', 'derë', 'stabilizues', 'vend,_sedile', 'dritare', 'marmitë', 'mbrapa', 'bagazh', 'pedale', 'rrip_sigurimi', 'kapak,_mbulesë', 'silenciator', 'ndarës,_dhomëz', 'radiator', 'aksesor', 'dritare_e_sipërme', 'çati', 'dritat', 'parakolp', 'dorezë', 'mbështetëse', 'përshpejtues', 'parafango', 'valvul', 'mbulesë,_kapot', 'ajër', 'marsh', 'pasqyrë', 'mbrapsh', 'pedale_gazi', 'sedile_makine', 'bori_makine', 'anti_lëkundje', 'motor_makine', 'motor_me_benzinë', 'derë_makine', 'amortizues', 'ndarëse_bagazhi', 'kroskot', 'mbrojtës_parakolpi', 'sistem_shkarkimi', 'marshi_i_parë', 'marsh_i_lartë', 'dritare_e_pasme', 'marsh_i_tretë', 'airbeg', 'çelës_dere', 'bagazh_makine', 'aksesor_makine', 'butoni_i_borisë', 'shkallë', 'shirit_stabilizues', 'kolektor_shkarkimi', 'grilë_radiatori,_skarë_radiatori', 'marsh_i_ulët', 'nyje_fleksibël,_bashkues_fleksibël', 'mbajtëse_koke', 'simbol_i_markës', 'valvul_shkarkimi', 'pasqyrë_makine', 'pedali_i_gazit', 'marsh_i_pasëm', 'dritare_makine', 'sistem_pezullimi']","""port,_liman"" është për ""ankorim"" ashtu si ""makinë"" për "
124,AL,mace,sytë,ibrik_çaji,"['grykë', 'dorezë', 'dorezë_kapaku', 'kapak', 'trup', 'bark', 'bazë', 'filtër', 'filtër_çaji']","""mace"" është për ""sytë"" ashtu si ""ibrik_çaji"" për "
125,AL,drerë,bisht,ditë,"['orë', 'paradreke', 'mbrëmje', 'nanosekonda', 'mesditë', 'femtosekondë', 'minuta', 'mikrosekondë', 'ora', 'mesnatë', 'natën', 'mëngjes', 'muzg', 'errësirë', 'pikosekondë', 'përgjatë_ditës', 'minutë', 'drita_e_ditës', 's', 'lartë', 'tremujor', 'sekondë', 'pasdite', 'dymbëdhjetë', 'milisekonda', 'atosekondë', 'natë', 'gjysmë_ore', 'dymbëdhjetë_në_mesdite', 'natën_vonë', 'herët_në_mëngjes', 'ikën_dritat,_fik_dritat', '60_minuta', '30_minuta', '15_minuta', 'çerek_ore']","""drerë"" është për ""bisht"" ashtu si ""ditë"" për "
126,AL,derë,kornizë_dere,byrek,"['kore', 'djathë', 'mbushje', 'fruta', 'mollë', 'manaferra', 'lustrim', 'pastë', 'ngricje']","""derë"" është për ""kornizë_dere"" ashtu si ""byrek"" për "
127,AL,"bust,_trung",vithe,apartament,"['dhomë_gjumi', 'dhomë', 'banjë,_tualet', 'kuzhinë', 'aneks_kuzhine', 'dhomë_ndenje', 'qilar,_dollap_ushqimesh', 'kabinë_dushi']","""bust,_trung"" është për ""vithe"" ashtu si ""apartament"" për "
128,AL,autobuz,faturino,film,"['skenë', 'titra', 'xhirime', 'atribuim', 'episod', 'e_shtënë,_fotografi', 'sekuencë', 'mbishkrim']","""autobuz"" është për ""faturino"" ashtu si ""film"" për "
129,AL,"ortografi,_drejtshkrim",drejtshkrim,këmishë,"['buton,_kopsë', 'grykëse', 'jakë', 'mëngë', 'butona,_kopësa', 'xhep', 'bisht_këmishe', 'mëngë_bluze', 'përparëse', 'buton_këmishe,_kopës_këmishe']","""ortografi,_drejtshkrim"" është për ""drejtshkrim"" ashtu si ""këmishë"" për "
130,AL,akademi,institut,ditë,"['orë', 'paradreke', 'mbrëmje', 'nanosekonda', 'mesditë', 'femtosekondë', 'minuta', 'mikrosekondë', 'ora', 'mesnatë', 'natën', 'mëngjes', 'muzg', 'errësirë', 'pikosekondë', 'përgjatë_ditës', 'minutë', 'drita_e_ditës', 's', 'lartë', 'tremujor', 'sekondë', 'pasdite', 'dymbëdhjetë', 'milisekonda', 'atosekondë', 'natë', 'gjysmë_ore', 'dymbëdhjetë_në_mesdite', 'natën_vonë', 'herët_në_mëngjes', 'ikën_dritat,_fik_dritat', '60_minuta', '30_minuta', '15_minuta', 'çerek_ore']","""akademi"" është për ""institut"" ashtu si ""ditë"" për "
131,AL,kishë,altar,ditë,"['orë', 'paradreke', 'mbrëmje', 'nanosekonda', 'mesditë', 'femtosekondë', 'minuta', 'mikrosekondë', 'ora', 'mesnatë', 'natën', 'mëngjes', 'muzg', 'errësirë', 'pikosekondë', 'përgjatë_ditës', 'minutë', 'drita_e_ditës', 's', 'lartë', 'tremujor', 'sekondë', 'pasdite', 'dymbëdhjetë', 'milisekonda', 'atosekondë', 'natë', 'gjysmë_ore', 'dymbëdhjetë_në_mesdite', 'natën_vonë', 'herët_në_mëngjes', 'ikën_dritat,_fik_dritat', '60_minuta', '30_minuta', '15_minuta', 'çerek_ore']","""kishë"" është për ""altar"" ashtu si ""ditë"" për "
132,AL,"bust,_trung",akromion,buzë_detit,"['port', 'porti_detar', 'dok', 'parajsë', 'ankorimi', 'ulje', 'futje_në_dok', 'ankorim_në_tokë', 'lehësues_ankorimi', 'vendi_i_uljes', 'platformë_lundruese']","""bust,_trung"" është për ""akromion"" ashtu si ""buzë_detit"" për "
133,AL,"bust,_trung",qëndrim,karrige,"['sedilje,_vend', 'mbështetëse_krahu', 'mbështetëse_koke', 'pushues', 'jastëk', 'mbrapa,_kurriz', 'këmbë', 'mbështetëse_kurrizi', 'këmbët']","""bust,_trung"" është për ""qëndrim"" ashtu si ""karrige"" për "
134,AL,tabelë,enë_tavoline,autobuz,"['sedile', 'faturino', 'dritare', 'shofer', 'tavan']","""tabelë"" është për ""enë_tavoline"" ashtu si ""autobuz"" për "
135,AL,telefon,folës,ditë,"['orë', 'paradreke', 'mbrëmje', 'nanosekonda', 'mesditë', 'femtosekondë', 'minuta', 'mikrosekondë', 'ora', 'mesnatë', 'natën', 'mëngjes', 'muzg', 'errësirë', 'pikosekondë', 'përgjatë_ditës', 'minutë', 'drita_e_ditës', 's', 'lartë', 'tremujor', 'sekondë', 'pasdite', 'dymbëdhjetë', 'milisekonda', 'atosekondë', 'natë', 'gjysmë_ore', 'dymbëdhjetë_në_mesdite', 'natën_vonë', 'herët_në_mëngjes', 'ikën_dritat,_fik_dritat', '60_minuta', '30_minuta', '15_minuta', 'çerek_ore']","""telefon"" është për ""folës"" ashtu si ""ditë"" për "
136,AL,makinë,mbrapa,makinë,"['motorr', 'mbështetëse_krahu', 'mbështetëse_koke', 'grilë', 'menteshë', 'tub_shkarkimi', 'pezullim', 'kofano', 'bori', 'sirenë', 'benzinë', 'gjilpërë,_kunj', 'portbagazh', 'tapet_makine', 'shufër,_shirit', 'gaz', 'derë', 'stabilizues', 'vend,_sedile', 'dritare', 'marmitë', 'mbrapa', 'bagazh', 'pedale', 'rrip_sigurimi', 'kapak,_mbulesë', 'silenciator', 'ndarës,_dhomëz', 'radiator', 'aksesor', 'dritare_e_sipërme', 'çati', 'dritat', 'parakolp', 'dorezë', 'mbështetëse', 'përshpejtues', 'parafango', 'valvul', 'mbulesë,_kapot', 'ajër', 'marsh', 'pasqyrë', 'mbrapsh', 'pedale_gazi', 'sedile_makine', 'bori_makine', 'anti_lëkundje', 'motor_makine', 'motor_me_benzinë', 'derë_makine', 'amortizues', 'ndarëse_bagazhi', 'kroskot', 'mbrojtës_parakolpi', 'sistem_shkarkimi', 'marshi_i_parë', 'marsh_i_lartë', 'dritare_e_pasme', 'marsh_i_tretë', 'airbeg', 'çelës_dere', 'bagazh_makine', 'aksesor_makine', 'butoni_i_borisë', 'shkallë', 'shirit_stabilizues', 'kolektor_shkarkimi', 'grilë_radiatori,_skarë_radiatori', 'marsh_i_ulët', 'nyje_fleksibël,_bashkues_fleksibël', 'mbajtëse_koke', 'simbol_i_markës', 'valvul_shkarkimi', 'pasqyrë_makine', 'pedali_i_gazit', 'marsh_i_pasëm', 'dritare_makine', 'sistem_pezullimi']","""makinë"" është për ""mbrapa"" ashtu si ""makinë"" për "
137,AL,telefon,marrës_telefoni,apartament,"['dhomë_gjumi', 'dhomë', 'banjë,_tualet', 'kuzhinë', 'aneks_kuzhine', 'dhomë_ndenje', 'qilar,_dollap_ushqimesh', 'kabinë_dushi']","""telefon"" është për ""marrës_telefoni"" ashtu si ""apartament"" për "
138,AL,apartament,"banjë,_tualet",ditë,"['orë', 'paradreke', 'mbrëmje', 'nanosekonda', 'mesditë', 'femtosekondë', 'minuta', 'mikrosekondë', 'ora', 'mesnatë', 'natën', 'mëngjes', 'muzg', 'errësirë', 'pikosekondë', 'përgjatë_ditës', 'minutë', 'drita_e_ditës', 's', 'lartë', 'tremujor', 'sekondë', 'pasdite', 'dymbëdhjetë', 'milisekonda', 'atosekondë', 'natë', 'gjysmë_ore', 'dymbëdhjetë_në_mesdite', 'natën_vonë', 'herët_në_mëngjes', 'ikën_dritat,_fik_dritat', '60_minuta', '30_minuta', '15_minuta', 'çerek_ore']","""apartament"" është për ""banjë,_tualet"" ashtu si ""ditë"" për "
139,AL,ditë,mikrosekondë,"ortografi,_drejtshkrim","['pikësim', 'shenjë_pikësimi', 'ndarës_fjale', 'drejtshkrim']","""ditë"" është për ""mikrosekondë"" ashtu si ""ortografi,_drejtshkrim"" për "
140,AL,makinë_shkrimi,tastierë,makinë_shkrimi,"['tastierë', 'makinë_shkrimi', 'karrocë', 'skedë', 'shirit,_fjongo', 'ndërrim', 'mbrapa', 'veprim', 'çelës,_tast', 'mbajtëse_makine_shkrimi', 'çelësi_fshirës,_tasti_fshirës', 'mekanizmi_i_veprimit', 'tastierë_makine_shkrimi', 'tasti_shift', 'tasti_hapësirë', 'tasti_i_skedës', 'shirit_makine_shkrimi', 'tasti_mbrapa']","""makinë_shkrimi"" është për ""tastierë"" ashtu si ""makinë_shkrimi"" për "
141,AL,makinë,motorr,makinë,"['motorr', 'mbështetëse_krahu', 'mbështetëse_koke', 'grilë', 'menteshë', 'tub_shkarkimi', 'pezullim', 'kofano', 'bori', 'sirenë', 'benzinë', 'gjilpërë,_kunj', 'portbagazh', 'tapet_makine', 'shufër,_shirit', 'gaz', 'derë', 'stabilizues', 'vend,_sedile', 'dritare', 'marmitë', 'mbrapa', 'bagazh', 'pedale', 'rrip_sigurimi', 'kapak,_mbulesë', 'silenciator', 'ndarës,_dhomëz', 'radiator', 'aksesor', 'dritare_e_sipërme', 'çati', 'dritat', 'parakolp', 'dorezë', 'mbështetëse', 'përshpejtues', 'parafango', 'valvul', 'mbulesë,_kapot', 'ajër', 'marsh', 'pasqyrë', 'mbrapsh', 'pedale_gazi', 'sedile_makine', 'bori_makine', 'anti_lëkundje', 'motor_makine', 'motor_me_benzinë', 'derë_makine', 'amortizues', 'ndarëse_bagazhi', 'kroskot', 'mbrojtës_parakolpi', 'sistem_shkarkimi', 'marshi_i_parë', 'marsh_i_lartë', 'dritare_e_pasme', 'marsh_i_tretë', 'airbeg', 'çelës_dere', 'bagazh_makine', 'aksesor_makine', 'butoni_i_borisë', 'shkallë', 'shirit_stabilizues', 'kolektor_shkarkimi', 'grilë_radiatori,_skarë_radiatori', 'marsh_i_ulët', 'nyje_fleksibël,_bashkues_fleksibël', 'mbajtëse_koke', 'simbol_i_markës', 'valvul_shkarkimi', 'pasqyrë_makine', 'pedali_i_gazit', 'marsh_i_pasëm', 'dritare_makine', 'sistem_pezullimi']","""makinë"" është për ""motorr"" ashtu si ""makinë"" për "
142,AL,karrige,jastëk,"bust,_trung","['gjoks', 'anus', 'sup,_shpatulla', 'të_ndenjura', 'mes', 'ije', 'deltoid', 'diafragma', 'muskul_i_gjoksit', 'mbrapa', 'vithe', 'e_mesme', 'stomak', 'kraharor', 'dhëmbi_kanin', 'gung', 'kockë_gjoksi', 'gjoksore', 'prapanicë', 'kërthizë', 'aksillë', 'kurriz', 'bark', 'themel', 'akromion', 'zorra_e_pasme', 'zorrë', 'tëmth', 'shalë', 'faqe', 'beli', 'pektus', 'abdominal', 'e_pasme', 'shpinor', 'i_vogël', 'abdom', 'sqetull', 'manubrium', 'anësor', 'seksion_i_mesëm', 'legen', 'gji', 'bisht', 'të_pasmet', 'vertebër_kraharori', 'muri_abdomit', 'muskulus_deltoideus', 'zgavra_e_barkut', 'arteria_circumflexa_scapulae', 'arterie_e_vitheve', 'arteria_aksilarie', 'gropë_sqetullore', 'arteria_kolike', 'nyja_e_shpatullave', 'fshikëza_e_tëmthit', 'muskujt_serratus', 'arteria_sqetullore', 'muskul_i_vitheve', 'muskuli_latisimus_dorsi', 'muskuj_gjoksi', 'muskul_i_barkut', 'arteria_humerale_rrethore', 'aorta_abdominale', 'vena_toraçika', 'muskuj_pektoralis', 'hipokondrium', 'kafazi_i_kraharorit', 'aorta_torakale', 'omfalus', 'arteria_skapulare_rrethore', 'proces_akromial', 'kocka_e_shpatullës', 'kërrbisht', 'muskul_gluteal', 'inguin', 'maja_e_shpatullës', 'patella_e_shpatullave,_patella_e_supit', 'korpus_sternum', 'vertebra_dorsale', 'muskul_terës', 'zgavra_e_kraharorit', 'zgavra_sqetullore', 'muskul_deltoid', 'arteria_gluteale', 'venë_torakale', 'gropa_glenoidale,_zgavra_glenoidale', 'arterie_kolikale', 'rruaza_e_mesit']","""karrige"" është për ""jastëk"" ashtu si ""bust,_trung"" për "
143,AL,apartament,dhomë,ibrik_çaji,"['grykë', 'dorezë', 'dorezë_kapaku', 'kapak', 'trup', 'bark', 'bazë', 'filtër', 'filtër_çaji']","""apartament"" është për ""dhomë"" ashtu si ""ibrik_çaji"" për "
144,AL,karrige,"sedilje,_vend",makinë,"['motorr', 'mbështetëse_krahu', 'mbështetëse_koke', 'grilë', 'menteshë', 'tub_shkarkimi', 'pezullim', 'kofano', 'bori', 'sirenë', 'benzinë', 'gjilpërë,_kunj', 'portbagazh', 'tapet_makine', 'shufër,_shirit', 'gaz', 'derë', 'stabilizues', 'vend,_sedile', 'dritare', 'marmitë', 'mbrapa', 'bagazh', 'pedale', 'rrip_sigurimi', 'kapak,_mbulesë', 'silenciator', 'ndarës,_dhomëz', 'radiator', 'aksesor', 'dritare_e_sipërme', 'çati', 'dritat', 'parakolp', 'dorezë', 'mbështetëse', 'përshpejtues', 'parafango', 'valvul', 'mbulesë,_kapot', 'ajër', 'marsh', 'pasqyrë', 'mbrapsh', 'pedale_gazi', 'sedile_makine', 'bori_makine', 'anti_lëkundje', 'motor_makine', 'motor_me_benzinë', 'derë_makine', 'amortizues', 'ndarëse_bagazhi', 'kroskot', 'mbrojtës_parakolpi', 'sistem_shkarkimi', 'marshi_i_parë', 'marsh_i_lartë', 'dritare_e_pasme', 'marsh_i_tretë', 'airbeg', 'çelës_dere', 'bagazh_makine', 'aksesor_makine', 'butoni_i_borisë', 'shkallë', 'shirit_stabilizues', 'kolektor_shkarkimi', 'grilë_radiatori,_skarë_radiatori', 'marsh_i_ulët', 'nyje_fleksibël,_bashkues_fleksibël', 'mbajtëse_koke', 'simbol_i_markës', 'valvul_shkarkimi', 'pasqyrë_makine', 'pedali_i_gazit', 'marsh_i_pasëm', 'dritare_makine', 'sistem_pezullimi']","""karrige"" është për ""sedilje,_vend"" ashtu si ""makinë"" për "
145,AL,kishë,kapelë,"kështjellë,_kala","['kullë_keshtjelle', 'kullë', 'frëngji', 'portë', 'birucë', 'hendek', 'mbaj', 'salla_e_madhe']","""kishë"" është për ""kapelë"" ashtu si ""kështjellë,_kala"" për "
146,AL,radio,marrës,këmishë,"['buton,_kopsë', 'grykëse', 'jakë', 'mëngë', 'butona,_kopësa', 'xhep', 'bisht_këmishe', 'mëngë_bluze', 'përparëse', 'buton_këmishe,_kopës_këmishe']","""radio"" është për ""marrës"" ashtu si ""këmishë"" për "
147,AL,piano,pedal_i_butë,"kështjellë,_kala","['kullë_keshtjelle', 'kullë', 'frëngji', 'portë', 'birucë', 'hendek', 'mbaj', 'salla_e_madhe']","""piano"" është për ""pedal_i_butë"" ashtu si ""kështjellë,_kala"" për "
148,AL,radio,detektor,fustan,"['mëngë', 'parzmore', 'zinxhir', 'kapëse,_mbërtheckë', 'buzë', 'bust,_jelek_grash', 'dekolte', 'bel', 'rrip']","""radio"" është për ""detektor"" ashtu si ""fustan"" për "
149,AL,byrek,kore,këmishë,"['buton,_kopsë', 'grykëse', 'jakë', 'mëngë', 'butona,_kopësa', 'xhep', 'bisht_këmishe', 'mëngë_bluze', 'përparëse', 'buton_këmishe,_kopës_këmishe']","""byrek"" është për ""kore"" ashtu si ""këmishë"" për "
150,BM,don,nanosekɔndi,so,"['siso', 'soden', 'ɲɛgɛn', 'kabugu', 'dumunikɛyɔrɔ_fitinin', 'salɔn', 'pantɛri', 'jisigiyɔrɔ']","""don"" is to ""nanosekɔndi"" as ""so"" is to "
