,Language,a,b,c,d,prompts
130,AL,trotuar,objekt,byzylyk,"['bizhuteri', 'shirit', 'rrip', 'rrëshqitëse', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet', 'stoli', 'stolisje', 'dekorim', 'zbukurim']","""trotuar"" është për ""objekt"" ashtu si ""byzylyk"" për "
131,AL,rrjetë_flokësh,entitet_fizik,kartolinë,"['kartelë', 'korrespondencë', 'klasa_e_parë', 'klasa_1', 'postë_e_klasit_të_parë', 'postë_e_klasit_1', 'komunikim_me_të_shkruar', 'gjuhë_e_shkruar', 'bardh_e_zi', 'postë', 'komunikim', 'mesazh', 'abstraksion', 'entitet_abstrakt', 'entitet']","""rrjetë_flokësh"" është për ""entitet_fizik"" ashtu si ""kartolinë"" për "
132,AL,tavolinë,objekt,triko,"['veshje', 'artikull_i_veshjes', 'të_veshura', 'petk', 'të_mira_të_konsumatorit', 'mbulesë', 'komoditete', 'mallra_tregtare', 'të_mira', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet']","""tavolinë"" është për ""objekt"" ashtu si ""triko"" për "
133,AL,fletore,entitet,benzinë,"['karburant', 'hidrokarbon', 'substancë', 'përbërje_organike', 'lëndë', 'përbërje', 'përbërje_kimike', 'entitet_fizik', 'kimike', 'substancë_kimike', 'entitet', 'material', 'gjëra', 'pjesë', 'pjesë_komponente', 'komponente', 'përbërës', 'relacion', 'abstraksion', 'entitet_abstrakt']","""fletore"" është për ""entitet"" ashtu si ""benzinë"" për "
134,AL,tv,mjedis,kapëse_flokësh,"['kapëse', 'mbërthyes', 'shtrëngim', 'mbajtës', 'fiksim', 'kufizim', 'pajisje', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet']","""tv"" është për ""mjedis"" ashtu si ""kapëse_flokësh"" për "
135,AL,tavolinë,orendi,bllok_shënimesh,"['bllok_letre', 'bllok', 'letër', 'material', 'gjëra', 'substancë', 'lëndë', 'pjesë', 'pjesë_përbërëse', 'komponentë', 'përbërës', 'entitet_fizik', 'lidhje', 'entitet', 'abstraksion', 'entitet_abstrakt']","""tavolinë"" është për ""orendi"" ashtu si ""bllok_shënimesh"" për "
136,AL,benzinë,entitet,krem_kundër_diellit,"['krem', 'losion', 'pomadë', 'zbutës', 'të_tualetit', 'artikuj_tualeti', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet']","""benzinë"" është për ""entitet"" ashtu si ""krem_kundër_diellit"" për "
137,AL,divan,entitet_fizik,shtrydhëse_frutash_e_perimesh,"['vegël', 'entitet_fizik', 'entitet', 'njësi', 'objekt', 'objekt_fizik', 'shtrydhëse', 'pajisje_e_kuzhinës', 'artefakt']","""divan"" është për ""entitet_fizik"" ashtu si ""shtrydhëse_frutash_e_perimesh"" për "
138,AL,fustan,objekt,fletore,"['libër', 'volum', 'produkt', 'prodhim', 'krijim', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet', 'kompjuter_portativ', 'kompjuter_personal', 'pc', 'mikrokompjuter', 'kompjuter_digjital', 'kompjuter', 'makinë_kompjuterike', 'pajisje_kompjuterike', 'procesues_i_të_dhënave', 'kompjuter_elektronik', 'sistem_procesues_i_infomatave', 'makinë', 'pajisje']","""fustan"" është për ""objekt"" ashtu si ""fletore"" për "
139,AL,toster,objekt,kompjuter,"['pajisje', 'makinë', 'vegël', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet', 'ekspert', 'person', 'individ', 'dikush', 'i_vdekshëm', 'shpirt', 'agjent_shkaksor', 'shkak', 'agjenci_shkaksore', 'organizëm', 'qenie', 'gjë_e_gjallë']","""toster"" është për ""objekt"" ashtu si ""kompjuter"" për "
140,AL,tv,makinë,furçë_dhëmbësh,"['furçë', 'të_tualetit', 'artikuj_tualeti', 'vegël', 'artefakt', 'DUPPLICATE_artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet', 'mustaqe', 'qime_fytyre', 'flokë', 'mbulesë_trupore', 'mbulesë', 'mbulesë_natyrore', 'objekt_natyral']","""tv"" është për ""makinë"" ashtu si ""furçë_dhëmbësh"" për "
141,AL,këmishë,entitet,fletore,"['libër', 'volum', 'produkt', 'prodhim', 'krijim', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet', 'kompjuter_portativ', 'kompjuter_personal', 'pc', 'mikrokompjuter', 'kompjuter_digjital', 'kompjuter', 'makinë_kompjuterike', 'pajisje_kompjuterike', 'procesues_i_të_dhënave', 'kompjuter_elektronik', 'sistem_procesues_i_infomatave', 'makinë', 'pajisje']","""këmishë"" është për ""entitet"" ashtu si ""fletore"" për "
142,AL,trotuar,shteg,fund,"['artikull_i_veshjes', 'petk', 'të_mira_të_konsumatorit', 'mbulesë', 'komoditete', 'mallra_tregtare', 'të_mira', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet']","""trotuar"" është për ""shteg"" ashtu si ""fund"" për "
143,AL,foto,entitet_fizik,pastë,"['ushqim', 'brum', 'gatim', 'përzierje', 'përzierje_e_brendshme', 'prodhim_ushqimor', 'lëndë_ushqyese', 'substancë', 'lëndë', 'entitet_fizik', 'entitet', 'pjekurina', 'ushqim_i_fortë', 'të_ngurta']","""foto"" është për ""entitet_fizik"" ashtu si ""pastë"" për "
144,AL,shtrydhëse_frutash_e_perimesh,objekt,fustan,"['veshje', 'artikull_i_veshjes', 'të_veshura', 'petk', 'të_mira_të_konsumatorit', 'mbulesë', 'komoditete', 'mallra_tregtare', 'të_mira', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet']","""shtrydhëse_frutash_e_perimesh"" është për ""objekt"" ashtu si ""fustan"" për "
145,AL,pite,komunikim_gjuhësor,benzinë,"['karburant', 'hidrokarbon', 'substancë', 'përbërje_organike', 'lëndë', 'përbërje', 'përbërje_kimike', 'entitet_fizik', 'kimike', 'substancë_kimike', 'entitet', 'material', 'gjëra', 'pjesë', 'pjesë_komponente', 'komponente', 'përbërës', 'relacion', 'abstraksion', 'entitet_abstrakt']","""pite"" është për ""komunikim_gjuhësor"" ashtu si ""benzinë"" për "
146,AL,gjerdan,objekt_fizik,kompjuter,"['pajisje', 'makinë', 'vegël', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet', 'ekspert', 'person', 'individ', 'dikush', 'i_vdekshëm', 'shpirt', 'agjent_shkaksor', 'shkak', 'agjenci_shkaksore', 'organizëm', 'qenie', 'gjë_e_gjallë']","""gjerdan"" është për ""objekt_fizik"" ashtu si ""kompjuter"" për "
147,AL,fund,mbulesë,parfum,"['të_tualetit', 'artikuj_tualeti', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet']","""fund"" është për ""mbulesë"" ashtu si ""parfum"" për "
148,AL,krem_kundër_diellit,pomadë,krem_kundër_diellit,"['krem', 'losion', 'pomadë', 'zbutës', 'të_tualetit', 'artikuj_tualeti', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet']","""krem_kundër_diellit"" është për ""pomadë"" ashtu si ""krem_kundër_diellit"" për "
149,AL,filxhan,objekt,tavolinë,"['orendi', 'pjesë_e_orendive', 'artikull_i_orendive', 'mobilim', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet']","""filxhan"" është për ""objekt"" ashtu si ""tavolinë"" për "
150,BM,sigilan_magaman,sigilan,sofa,"['minanw', 'sigilan', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ']","""sigilan_magaman"" is to ""sigilan"" as ""sofa"" is to "
151,BM,kunsigi_tigɛlan,minɛ,tariti,"['patisri', 'dumuni', 'dumuni_fɛn_gɛlɛnw', 'jalen', 'ko', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'indo_erɔpu_jamanaw', 'indo-erɔpukan_na', 'indo-hiti', 'kan_nafama', 'nɛ', 'kan', 'kanko_kumaɲɔgɔnya', 'kunnafonin', 'fɛn_min_tɛ_ɛn_ye']","""kunsigi_tigɛlan"" is to ""minɛ"" as ""tariti"" is to "
152,BM,bɛnwari,"farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn",tariti,"['patisri', 'dumuni', 'dumuni_fɛn_gɛlɛnw', 'jalen', 'ko', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'indo_erɔpu_jamanaw', 'indo-erɔpukan_na', 'indo-hiti', 'kan_nafama', 'nɛ', 'kan', 'kanko_kumaɲɔgɔnya', 'kunnafonin', 'fɛn_min_tɛ_ɛn_ye']","""bɛnwari"" is to ""farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn"" as ""tariti"" is to "
153,BM,tobilikɛminɛn,fɛn_farikoloma,kunsigi_tigɛlan,"['erezo', 'mesɛri', 'meshing_(meshing)_ye', 'mesɛri_baara', 'finimugu', 'fini', 'minɛ', 'finiko', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ,_yɔrɔ']","""tobilikɛminɛn"" is to ""fɛn_farikoloma"" as ""kunsigi_tigɛlan"" is to "
154,BM,nemurukumuni,yiriden,tele,"['minɛn', 'mansin', 'sɔrɔbaga', 'sɔrɔli_sigida', 'ka_kɛ', 'ɛntɛrinɛti_minɛnw', 'baarakɛminɛn', 'fɛn_dilannenw', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ,_yɔrɔ', 'ka_kunnafonidiw_kɛ', 'telefɔni_kumaɲɔgɔnya', 'telefɔniko', 'hakɛ']","""nemurukumuni"" is to ""yiriden"" as ""tele"" is to "
155,BM,jurunali,kumaɲɔgɔnya_sɛbɛnnen,jurunali,"['gafenin', 'sɛbɛnni', 'sɛbɛnnenw', 'sɛbɛn_yɔrɔ_dɔ', 'kumaɲɔgɔnya_sɛbɛnnen', 'kan_sɛbɛnnen', 'fiman_ni_jɛman', 'kunnafonin', 'fɛn_min_tɛ_fɛn_ye', 'yɔrɔ', 'gafe', 'gafetiaman', 'labɔ', 'labɔli', 'gilanni', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn']","""jurunali"" is to ""kumaɲɔgɔnya_sɛbɛnnen"" as ""jurunali"" is to "
156,BM,jurunali,sɛbɛnnenw,wɛsiti,"['finiw', 'dolokiba', 'kɛnɛma_fini', 'fini_don', 'finiw_don', 'finimugu', 'ka_don', 'min_bɛ_se_ka_don', 'finidon', 'kunmabɔnafolo_fɛnw', 'datugulan', 'dumunifɛn', 'jagofɛnw', 'bolola_fenw', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ,_yɔrɔ']","""jurunali"" is to ""sɛbɛnnenw"" as ""wɛsiti"" is to "
157,BM,kannakɔnɔ,"minɛn,_fɛn",panplamusi,"['nemuru', 'yiriden', 'jiriden_dunta', 'ka_kɛ', 'jiri_fɛnw', 'jiri_dumunikɛyɔrɔ', 'nakɔ_kamiyɔn', 'dumuni', 'ko', 'fɛnɲɛnɛma_ko', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'kelen,_kelenya', 'fɛndɔ,_yɔrɔ', 'minɛn,_fɛn', 'fɛn_farikoloma']","""kannakɔnɔ"" is to ""minɛn,_fɛn"" as ""panplamusi"" is to "
158,BM,mɛ̀mɛ,fɛn_farikoloma,kassadjalan,"['ɲɛgɛn_kɔnɔ_minɛw', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ,_yɔrɔ']","""mɛ̀mɛ"" is to ""fɛn_farikoloma"" as ""kassadjalan"" is to "
159,BM,patisri,jiriden_dunta,jurunali,"['gafenin', 'sɛbɛnni', 'sɛbɛnnenw', 'sɛbɛn_yɔrɔ_dɔ', 'kumaɲɔgɔnya_sɛbɛnnen', 'kan_sɛbɛnnen', 'fiman_ni_jɛman', 'kunnafonin', 'fɛn_min_tɛ_fɛn_ye', 'yɔrɔ', 'gafe', 'gafetiaman', 'labɔ', 'labɔli', 'gilanni', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn']","""patisri"" is to ""jiriden_dunta"" as ""jurunali"" is to "
160,BM,sirada_la,"minɛn,_fɛn",bololanɛgɛ,"['masiri', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ', 'biyew', 'masirili']","""sirada_la"" is to ""minɛn,_fɛn"" as ""bololanɛgɛ"" is to "
161,BM,kunsigi_tigɛlan,"farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn",karti_positalen,"['karti', 'batakiw_cicogo', 'kumaɲɔgɔnya_sɛbɛnnen', 'kan_sɛbɛnnen', 'fiman_ni_jɛman', 'lɛtɛrɛ_cilen', 'kunnafonin', 'bataki', 'fɛn_min_tɛ_ɛn_ye', 'fɛndɔ']","""kunsigi_tigɛlan"" is to ""farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn"" as ""karti_positalen"" is to "
162,BM,tabali,"minɛn,_fɛn",jugujugu,"['finiw', 'fini_don', 'finiw_don', 'finimugu', 'ka_don', 'min_bɛ_se_ka_don', 'finidon', 'kunmabɔnafolo_fɛnw', 'datugulan', 'dumunifɛn', 'jagofɛnw', 'bolola_fenw', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ']","""tabali"" is to ""minɛn,_fɛn"" as ""jugujugu"" is to "
163,BM,kaye_sɛbɛn,fɛndɔ,gazol,"['taji', 'hidrɔkarbɔn', 'kɔnɔnafɛn', 'ko', 'dukɛnɛ', 'kemikɛli', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'kemikɛlifɛn', 'fɛndɔ,_yɔrɔ', 'minɛ', 'fɛn', 'ka_taa', 'yɔrɔ_dɔ', 'ka_kɛ_fɛn_ye', 'dafalen', 'jɛɲɔgɔnya', 'fɛn_min_tɛ_ɛn_ye']","""kaye_sɛbɛn"" is to ""fɛndɔ"" as ""gazol"" is to "
164,BM,tele,hakɛ,kunsigi_tigɛlan,"['biɲɛ', 'fɛn_min_bɛ_siri', 'sirili', 'minɛ_kosɛbɛ', 'labɛnni', 'yɛrɛminɛ', 'dantigɛli', 'minɛn', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ,_yɔrɔ']","""tele"" is to ""hakɛ"" as ""kunsigi_tigɛlan"" is to "
165,BM,tabali,minɛw,sɛbɛnnikɛlan,"['papiye', 'minɛ', 'fɛn', 'kɔnɔnafɛn', 'ko', 'ka_taa', 'yɔrɔ_dɔ', 'ka_kɛ_fɛn_ye', 'dafalen', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'jɛɲɔgɔnya', 'fɛndɔ', 'fɛn_min_tɛ_fɛn_ye']","""tabali"" is to ""minɛw"" as ""sɛbɛnnikɛlan"" is to "
166,BM,gazol,"fɛndɔ,_yɔrɔ",tilekunfura,"['kiribi', 'tulumafɛnw', 'tulu', 'dusu_suma_fɛn', 'ɲɛgɛn_kɔnɔ_minɛw', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ']","""gazol"" is to ""fɛndɔ,_yɔrɔ"" as ""tilekunfura"" is to "
167,BM,sofa,"farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn",jibɔlan,"['tobiliminɛn', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ,_yɔrɔ', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'fɛn_dilannenw']","""sofa"" is to ""farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn"" as ""jibɔlan"" is to "
168,BM,fini,"minɛn,_fɛn",kaye_sɛbɛn,"['gafe', 'gafetiaman', 'labɔ', 'labɔli', 'gilanni', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ', 'ɔridinatɛri_ta_ta', 'mɔgɔkelen_ɔridinatɛri', 'ɔridinatɛri', 'ɔridinatɛri_masin', 'jatebɔ_masin', 'mansin', 'minɛn']","""fini"" is to ""minɛn,_fɛn"" as ""kaye_sɛbɛn"" is to "
169,BM,tobilikɛminɛn,"minɛn,_fɛn",ɔridinatɛri,"['minɛn', 'mansin', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'yɔrɔ', 'dɔnnibaga', 'mɔgɔ', 'kelenaya', 'mɔgɔ_satalen', 'ni', 'sababuya_sababu', 'barisa', 'sababuyako_ɲɛnabɔli', 'fɛnɲɛnama', 'ni_fɛn', 'ɲɛnama_fɛn', 'ɲɛnamaya_fɛn']","""tobilikɛminɛn"" is to ""minɛn,_fɛn"" as ""ɔridinatɛri"" is to "
170,BM,tele,mansin,dakobɔrɔsi,"['bɔrɔsi', 'ɲɛgɛn_kɔnɔ_minɛw', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ', 'nunsi', 'ɲɛdasi', 'kunsigi', 'farikolo_datugulan', 'datugulan', 'datugulan_nafama', 'ka_datugu', 'fɛnɲɛnɛma_ko']","""tele"" is to ""mansin"" as ""dakobɔrɔsi"" is to "
171,BM,duloki,fɛndɔ,kaye_sɛbɛn,"['gafe', 'gafetiaman', 'labɔ', 'labɔli', 'gilanni', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ', 'ɔridinatɛri_ta_ta', 'mɔgɔkelen_ɔridinatɛri', 'ɔridinatɛri', 'ɔridinatɛri_masin', 'jatebɔ_masin', 'mansin', 'minɛn']","""duloki"" is to ""fɛndɔ"" as ""kaye_sɛbɛn"" is to "
172,BM,sirada_la,sira,zipu,"['finiw', 'fini_don', 'finiw_don', 'finimugu', 'ka_don', 'min_bɛ_se_ka_don', 'finidon', 'kunmabɔnafolo_fɛnw', 'datugulan', 'dumunifɛn', 'jagofɛnw', 'bolola_fenw', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ,_yɔrɔ']","""sirada_la"" is to ""sira"" as ""zipu"" is to "
173,BM,foto,"farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn",patisri,"['dumuni', 'Ndoro', 'ɲagaminen', 'ɲagamiɲongɔna', 'dumunifɛnw', 'dumuni_fɛn_fɛn', 'balofɛnw', 'kɔnɔnafɛn', 'ko', 'dumuni_fɛn_gɛlɛnw', 'jalen']","""foto"" is to ""farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn"" as ""patisri"" is to "
174,BM,jibɔlan,"minɛn,_fɛn",fini,"['finiw', 'fini_don', 'finiw_don', 'finiko_barokun', 'finimugu', 'ka_don', 'min_bɛ_se_ka_don', 'finidon', 'kunmabɔnafolo_fɛnw', 'datugulan', 'dumunifɛn', 'jagofɛnw', 'bolola_fenw', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ,_yɔrɔ']","""jibɔlan"" is to ""minɛn,_fɛn"" as ""fini"" is to "
175,BM,tariti,kanko_kumaɲɔgɔnya,gazol,"['taji', 'hidrɔkarbɔn', 'kɔnɔnafɛn', 'ko', 'dukɛnɛ', 'kemikɛli', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'kemikɛlifɛn', 'fɛndɔ,_yɔrɔ', 'minɛ', 'fɛn', 'ka_taa', 'yɔrɔ_dɔ', 'ka_kɛ_fɛn_ye', 'dafalen', 'jɛɲɔgɔnya', 'fɛn_min_tɛ_ɛn_ye']","""tariti"" is to ""kanko_kumaɲɔgɔnya"" as ""gazol"" is to "
176,BM,kannakɔnɔ,fɛn_farikoloma,ɔridinatɛri,"['minɛn', 'mansin', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'yɔrɔ', 'dɔnnibaga', 'mɔgɔ', 'kelenaya', 'mɔgɔ_satalen', 'ni', 'sababuya_sababu', 'barisa', 'sababuyako_ɲɛnabɔli', 'fɛnɲɛnama', 'ni_fɛn', 'ɲɛnama_fɛn', 'ɲɛnamaya_fɛn']","""kannakɔnɔ"" is to ""fɛn_farikoloma"" as ""ɔridinatɛri"" is to "
177,BM,zipu,datugulan,wusulan,"['ɲɛgɛn_kɔnɔ_minɛw', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ']","""zipu"" is to ""datugulan"" as ""wusulan"" is to "
178,BM,tilekunfura,tulu,tilekunfura,"['kiribi', 'tulumafɛnw', 'tulu', 'dusu_suma_fɛn', 'ɲɛgɛn_kɔnɔ_minɛw', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ']","""tilekunfura"" is to ""tulu"" as ""tilekunfura"" is to "
179,BM,bɔli,"minɛn,_fɛn",tabali,"['minɛw', 'minanw', 'fɛn_dilannenw', 'kelen,_kelenya', 'minɛn,_fɛn', 'fɛn_farikoloma', 'farikolo-ɲɛnajɛ-fɛn,_farikoloma_fɛn,_yeli_fɛn', 'fɛndɔ,_yɔrɔ']","""bɔli"" is to ""minɛn,_fɛn"" as ""tabali"" is to "
180,EL,πολυθρόνα,καρέκλα,καναπές,"['έπιπλο', 'κάθισμα', 'επίπλωση', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'κατασκευή,τεχνούργημα']","το ""πολυθρόνα"" είναι προς το ""καρέκλα"" ό,τι το ""καναπές"" προς το "
181,EL,δίχτυ_μαλλιών,υλικό,πίτα,"['γλυκό', 'ψημένο_αγαθό', 'τρόφιμο', 'στερεά_τροφή', 'στερεό', 'ύλη', 'φυσική_οντότητα', 'οντότητα', 'ινδο-ευρωπαϊκή', 'ινδο-ευρωπαϊκή_γλώσσα', 'ινδο_χετιτική', 'φυσική_γλώσσα', 'γλώσσα', 'γλωσσική_επικοινωνία', 'επικοινωνία', 'αφαίρεση', 'αφηρημένη_οντότητα']","το ""δίχτυ_μαλλιών"" είναι προς το ""υλικό"" ό,τι το ""πίτα"" προς το "
182,EL,κάδος,φυσική_οντότητα,πίτα,"['γλυκό', 'ψημένο_αγαθό', 'τρόφιμο', 'στερεά_τροφή', 'στερεό', 'ύλη', 'φυσική_οντότητα', 'οντότητα', 'ινδο-ευρωπαϊκή', 'ινδο-ευρωπαϊκή_γλώσσα', 'ινδο_χετιτική', 'φυσική_γλώσσα', 'γλώσσα', 'γλωσσική_επικοινωνία', 'επικοινωνία', 'αφαίρεση', 'αφηρημένη_οντότητα']","το ""κάδος"" είναι προς το ""φυσική_οντότητα"" ό,τι το ""πίτα"" προς το "
183,EL,τοστιέρα,φυσικό_αντικείμενο,δίχτυ_μαλλιών,"['δίχτυ', 'δίκτυο', 'μες', 'τεχνική_μες', 'εργασία_μες', 'ύφασμα', 'υλικό', 'προϊόν_κλωστοϋφαντουργίας', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'κατασκευή,τεχνούργημα']","το ""τοστιέρα"" είναι προς το ""φυσικό_αντικείμενο"" ό,τι το ""δίχτυ_μαλλιών"" προς το "
184,EL,λεμόνι,φρούτο,τηλεόραση,"['συσκευή', 'μηχανή', 'δέκτης', 'σύστημα_δέκτη', 'σετ', 'ηλεκτρονικός_εξοπλισμός', 'εξοπλισμός', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'εκπομπή', 'τηλεπικοινωνίες', 'μέσο', 'κατασκευή,τεχνούργημα']","το ""λεμόνι"" είναι προς το ""φρούτο"" ό,τι το ""τηλεόραση"" προς το "
185,EL,ημερολόγιο,γραπτή_επικοινωνία,ημερολόγιο,"['γραφή', 'γραπτό_υλικό', 'γραπτό', 'γραπτή_επικοινωνία', 'γραπτή_γλώσσα', 'ασπρόμαυρος', 'επικοινωνία', 'αφαίρεση', 'αφηρημένη_οντότητα', 'οντότητα', 'βιβλίο', 'τόμος', 'προϊόν', 'παραγωγή', 'δημιουργία', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'κατασκευή,τεχνούργημα,δημιούργημα']","το ""ημερολόγιο"" είναι προς το ""γραπτή_επικοινωνία"" ό,τι το ""ημερολόγιο"" προς το "
